index,id_curso,usuarios,curso,interacciones_curso
12332,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,BnT6Uo8UffnhlvQEwsGCaHRftIbYh6of,5ifGX8lwZpycvGJZ5FvTrRNgWTddvDND,355
12333,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,mXS88ZsDzL3oR6wmIFpMD4NRhCHroqnv,xazXmAtM6j7XnDMA4X1TrSKdJZkVgupn,3
12334,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,nSdRgfM4f9HeRNYG853Y0pIspwuCrzx3,mk0mJfLt0VrZw3ANS5FWOmk8ZpIVlI66,326
12335,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,NKdzAvohqx5ZB0phtZyAtuBxXKa68OBU,fkiPVaI4BtHP0V65ceMWLbrog16FjFBb,410
12336,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,5zitlQZF5KLwBacMsqojWTCgrhlxoE3C,rsA0nMBhDWz5p16AZNZnGAO3FjExjddd,412
12337,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,1FSHay4fvVqgWFW3FOrFvxIEemMxos8T,drjNfYU8142ETDwQmpsT9pD9kckvJOo4,64
12338,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,3ljvD0aa0b42j6g5A30cBtpq2VJpGIkn,ZocwloCSZk4Ygtr8iOK3NdZP1DTymxGA,26
12339,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,fh4EphLYeMlLWCufiQCSaFg5RdIvqYBV,mSEeJYpDuRuAiYkW2Egt8Ew1c3VZKgzL,111
12340,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,IQhh6lXlVmCrcAcXbMrK8pYs2wjQgUqq,k4K5ZjARm5t2omW8LyFbxgqjFrez4kbY,2
12341,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,i2PPXz5Z5PB2ZfiVAI64TcWxYgJR1QQ1,5E1QdrRqWiFoobS08Qch6prXQaMaz8kB,11
12342,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,m2ZLzpDl6tgvDR1yy6DPvftlSHnPZA0w,mwKfZeYEzZ5ZJ4dy2YOVbY3TToLClU7W,63
12343,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,ciDinbfum1guAgZtUPEyI6UQ7y3ahoVh,WM4tK44jwGMQM5ScjPoEMlfUz1kITzIX,173
12344,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,tu40WOUsV14Uzm1XzXtaT24MEeBOzVWA,MJp0JAyg6bqxuaVxp67YyFGwglaUy6Z9,180
12345,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,Y9GqNI8HKN8AZelF8dSXK2b9zuzFq9b9,eLjyxfAuUCRaU9owylWmVeQWhiGBDiA3,40
12346,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,mvq6LTOHbvs5NukuzHDhNx6V4S7m8iJL,xvZnbl2Qa46aX3Xb43nUfBMhwab9jbvf,3
12347,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,U7EtjqTqdWkMXU8jPYUzk64V0Mn9cfrB,27wIG7cOFIcbyR3wR6lUPH3JSMzOniTL,158
12348,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,SakupkojvhHdrVCx4HqF5yOtLMz0Fiby,8z4UgOla2ZNkG26GWMR049RUlfTJcriK,51
12349,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,bxybXAkYqJdxWDLSPlh74sjGoIJub8gI,bQX0bnMxwtkCId3JqK995WlrKlX1dqf4,83
12350,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,CGrFKacz6p4gJHwJ4xqUr7POA26XzDqd,IwSXiNhGFvCKYi274PFGysO1aim1ys7w,83
12351,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,DA4eEjZ4xp5Z7hw6oJBb6cg3Hy4cuChI,pyw7wFweTcCrzoobRbfAhdXFkyfCsnmI,61
12352,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,2tQWI8lu6l6Vf2AgYXSt6XXLxAcp8TPD,DlqNPuTC7kfe5O6lX1hY9h3HaNnnbHZZ,628
12353,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,GXlRC26Ko0I4QuqEBegfYjNMMHXqEAeI,cNC9asPkIb9wQIdERhE8LXm6NAIoCHCA,2
12354,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,SPOvZbaT5OWRGJDvO2RTvbHot1wwAdWL,v9cj4eCkfhE5QEQeP5uv2zSnehIervMq,5
12355,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,Ynti1kEVPZ88eymZgi4Ldsdb7WhG2uKG,QsoeI0SLWPDGEOj68mfVAkCGTQYNBp3m,17
12356,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,PAZdpQs4dJTccWcD49vELLSpdJyXdz6K,1u8uzGBOlFzmXHWr32wFPhH7VLW8KVTa,369
12357,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,STdhsQG5tLZHsan5xGUL8YXDFoc6MDRe,2YQVYKeTRhZqXJ5RbXWRXTfxuIMTxLtT,449
12358,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,nYqIGil9UmfZ8C9e6NMYoAGcfo6Iw6tC,o7Pyiu4hSyreq1at1WK44zTN7Y5IQWUw,74
12359,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,vCT5TWno1npWLslO7yYTAIaOZBV06mao,4AZbI6uLFbFEAO7Cch3lPlnmYlpdPlqr,102
12360,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,cHXj60juexFKiPboSXcd80U8r1TBiswq,4SfGRY71kRpv2uc4GTTvIWhfQUDi1KfB,302
12361,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,QTlffGlDzdeQbF6ijdnPpoy2DEWHe6u5,Gg6GCjWNFR6NkYo73UhGuoB0XUeuO4o7,27
12362,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,5r17gM4124J2fRPwc0DHzvkz6EUrDczO,rQf420caA3hHHoPUtV0NIk1szbbSeFU0,220
12363,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,yDY3cdOAbRgpZCtQCW5FfivWOkfN2CdA,HVaJGckZfYmyUOAW5iHMMR3QEX6OELsx,3
12364,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,ykaUPJW4Nc9r2mv4b25QxgdHgIcQ63RQ,HjWNgDm59YGP7qYtwh2CVMrLAdsFHwcN,49
12365,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,ZFeBOOLKgUUTF7XgzMMbqDAJmFSviC7K,NaWPkmNMVS93U2EEduoCPEUddmORCAVm,50
12366,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,o61d02uP0OX8m0Pmj3Zu4on4UaOcYPIz,7lQd4o61l2YmvegP7XJmqPrnQqL7aLFV,2
12367,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,EytS791DMHkWPyEwKtiaQ332ujzLnBwF,bqiZU8h0m0WAnC92zfhHME0GxKZQLjjZ,202
12368,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,61DsnAfKkZZfljRNfvOfEtXr3JHd14Hm,96kY0FbiRYuNucI4SDUrbd6nucDYb8ze,18
12369,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,KOvmBcA9s1Xzvf4Ba1b6Jxr1bE5t44Zl,Lk5Obx0zPHFDiobbI1bSGtt4QEwN6mch,23
12370,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,gaOlNaNZ1ws4v3ecaGMXGiCtt8d2MDNE,xtwxxt9fqZJB12m2zhYexa6EzeZ62qF6,26
12371,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,VW6QI6YQieHfuGH7gHn8hEJuMvSxxHAp,4yS3GUdDiuLNQKQdblMeh9l9tO9ndRdM,4
12372,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,Oa7b6BGc2RzUi6GHGq4yMNDzRIhbpetA,vnq5il1rZ0qkIBa0SdkGpADD0BzgNdpS,86
12373,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,sphatW2QSwhbfAvnBw2AjpzfFZD8Uw34,sPsLesJQx8I5DW6tQbyb77hF5TQUGGcP,220
12374,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,E0NjeSgC05RiCIgVm3d29X6kgF5pkCp6,n84qW0E4u4nmn2PQxqGNhYURZwFumFbf,86
12375,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,ZaYp6SbeaaiAFFc1ghnPkqdhJjhABOSx,cpvJ6qP6gtEcFCV3u6gGEX2fjnZooV9Z,10
12376,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,9Vi5veC33YSf2pxAVQxxr05mLKSB17N2,PFrWAP99ZXu1l11pnyllqIQae6l7v8iI,116
12377,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,mQjeD6hN9l04FxDxsU4KpCkNxpaYJUy8,BF3hnyDkpSb40gnGTcGzV6dIvdvO7qAB,3
12378,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,rG7M6TKyUFqXw8w8ui7NRfruQr8bRWFG,2ba6kFL73wx31cbA4yd057a9xc40da5l,305
12379,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,BVPhpYengo1BPXJUkGF95chi1A92nBWn,54Spsasm712GlojQHgi7M2HUFzxAWXxa,93
12380,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,Tmfmg9T7gvS1VEv8z1aQOMvyDWB1jjpY,aJxciUaXoBVhgRMJANVRGeg0Cb0IlLnG,40
12381,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,2FmqiltAE1m3xj3YatEv5tqJUpmGlH33,3UXF9tMB8AXSOrmzYQsT7uvXE1ZnZMVV,96
12382,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,d2IiKAp66odMWC2FjZs8NSnyO9ga3KF5,WCu6XBlQUPTbsZKMcHc4xIyfP9qzWKWm,183
12383,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,01dCSdSltog7r4v6rCVxy0Pq0i8SgRRl,QtrxS5Nhzp0Xvnrq7ZwcXoZD4oSDzW2A,83
12384,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,vCzohFXy9o1Lpeyw3WozN6jgqulThFlk,lnkX0HIdUmkVABrn7LupkCwatxlfrqC2,200
12385,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,LdaxmIdgHoibEskroPX8Zhq0p76AelFv,cVI6zHiFEqMDg0HztyicFw9dGsFz0REs,38
12386,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,OpThVfb0Z6HbpyzS82GrIMf3p9rUEqw6,aLM3w8A82BxDaacvWG3DoOsdUzPLZ6UN,340
12387,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,DXwLwFeAf2HSQHJEFX4eWMEVz5KLYhLw,pFaC1PPdhEiyCYUvNRNsFNTfDAh3aZo6,64
12388,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,RGupatCmk45Jg4FvHg7UomEQU6jppz6z,b4qKBKJDuGhL0n7hTMtcB5urbtFyCdih,380
12389,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,MGZphXNgHI2OeVQSmWR1VbefBmjGhGuN,QRTDYWxA3Xcyqd5mRA2aFs6H3lrPFWo9,51
12390,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,1HKWuDclbOiSiuIlQVduMPq7fJCJ9Rls,TiCf6z4fiYpAXjYJGcXLWF5NUmbl7TkE,18
12391,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,hNJz0qbOhrUgajUkzqSdDbybHkuRglfs,TA1gKL7l3Vi867fG7bcQJqlEV8xlU6Y6,412
12392,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,bAltXvR0FBKFy91atPslJEMIb77R3lRC,GvOfmnHkOqsYl6dtPWtyQZenALlrwSKX,458
12393,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,lP9Twn179TKTpTDJYyTSHNE9ichblI6t,F2uceHqJh5KytwxU4vj9d5DnYPwNH4Dq,70
12394,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,mBJa5huCxCzBTaGP5IwDghLWbXjHh3EE,xvKGEDIRzJvaqZPBvWo5LYMfRY7XvkjY,1345
12395,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,gO8z8BiwQmliFiFnIq6k6O5FrPB3VqRT,WiUpKiDijlhdbjjqvczPSF6E9A7VoDvH,401
12396,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,EinikabxTJmjhTvBJq8cb2WoPIBrz7RD,VYNNuOOohkWw4R2TZMjIaYKAXLYuBiwS,560
12397,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,tIBiM4FxnuWdezo3kxyYHnJ7ZNuU3mJi,f9Dw9YiZndLmsrOYtxfGJU8yVnzACMyy,106
12398,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,ABtyjwEitFulGGS5PdGBY2tBvnZyoS99,FL4qZ528IFAmK5dvcIdS3mbh4rp5156Y,21
12399,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,ukXirxW79etpr3VMDSOPn3kuB54Z8eK3,loSqKne1AysL8pBYc4bYRRdsNrhqZV2b,70
12400,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,5xGHedo5gp4celzCaF3H7ELscOEJPeji,Dgdajx3XWjnUP9AVQ4WtFmV9Fxcn3D4Y,57
12401,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,Zi4TkBqsB6TMu9rM1cOGrFhYXBZRNO2C,H4eLTHtysA6Cki13DfSet15buc5ZPFwI,393
12402,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,aWpW30LOCdk1W1dc3fV5tuqFQPwvRXJu,U8vMFSYtDbvsodLhioNtlV41Y1kn0b27,123
12403,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,h6u0wQj42DYQTidZif6qRzNNOufvDl7O,wTDA0Tv6GSfuhIXv4JoR5InksFCmMDGh,9
12404,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,4JhysgG25Abmx3RsLRPsyW5OxGIw83j0,yOrT0AeDUITsPULBcar6RjXVwp2nU2FU,3
12405,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,sImTG3BkFK5EGNW8Z53aHtKIYwvyYiYQ,jWz8Tki5ie81INJiPPEh8EzaEUYPPPqR,7
12406,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,57qzgJAwfROYPxzSOrsA3G5DLHP95ajU,fbdKRSA9nfnUuqJCO1BkmLTdOlDX3ROU,24
12407,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,p0I9xHUR1uDQ3gOjXLG4OsDfCSWAfwOX,Dm9Iwkb2aMqUPHJFFwMxlZSkKbf0DyW5,294
12408,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,aLOzP4lGeE4OFS5NNCOI26uqhDtA5YNr,LiYjENmqjnVi3u6KayKCBHje5yDZvsfr,8
12409,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,zSpcafxLxM17kxBmjryVbJAPBeWCIgSg,psDkq3mD2L9qwDOqNXWnXGCSHndzWfAX,1
12410,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,8uvIif4A5L5EPYASYSg4Tx0sVAF45af4,46cipSIQ2srPCApEcBzDSjC4BZoHWYE6,2
12411,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,21xHpbTt9IlCSENitiwjX4lHJpt77SM0,1cFrdhMAFq4ry5EZVxvI2cnYqz78djUb,510
12412,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,7XOBOS3a6pd07pfSekQ94qHCn64zIrKF,9EMjGv976MIWqHXk9u1e77CMzh4oEM5O,10
12413,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,kQ63n93d5CTXewyEhcoySFeLgYStuYpO,jb05k2QzaYjf8sNbU1DYsAGhrBPtXYRM,183
12414,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,gLu2ZOTqRqyOFauJ62aBppnape7umiMi,oK3QBJaTLuTmm0zjn9O7QvYDEbfoA8Or,236
12415,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,1Ue9SHn40wrA9N9LDoW1J4sEK9s9dbnL,Dq3PxQVtNdKOrjZr4jjdRfsIjfIlLPuT,243
12416,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,Fhp962as7NsYstbB6xcWScPSJkXyWz0g,b2imuDiOjZl5wNXC1sRGRFbGI2uybUFP,100
12417,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,bYjPoNbc5ILh7K7s9YR8HLOMNJGN6Ums,OE5bjrnrVGyKGvE3iaorjjG7K84Tsbej,4
12418,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,NKkRbXBFYZWZzq0CGoE2jyVK23tqyAqe,vcbA4SNHda1M67ReOIAFc7ZehIDzGX19,796
12419,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,iPhtJhsM7ELytWuj3TIOFqvkD4m9M8R0,ZIYnC6hM6XrZvXLKQqsWGUrJesy2aF5s,955
12420,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,RsRYT6nikWjmssjAUxDITcCE9JFFE76l,pZAykkjnXAwQVl0sq6XQWd3H692mGjIk,81
12421,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,8MO0qLr6aNhVQl63VhQBYOf6679W8e7I,pJ86Rvt7708UFXTq6NLIxlV1e3apbLor,1
12422,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,3bYtEI01zHP4GmGU9Typ2p04wSQeFBG9,VDdwVcWyDt7wCF4c0QtLLIq0Wod2bNLa,275
12423,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,P9N4rDQUrFgLSulNcNTOV1uQ40rNPLNy,jShJ5O3LDSHHtDW4PT80hcry0eDap6cB,90
12424,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,YydaZKjlAxGfDjMV5cfCRvsT4mycBKZj,JaOl6wtEZ45xUgnGTqJB5Km8axdN1yUl,277
12425,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,W7N7he2GGE1A2J3fJvsUdwOZI9P4besV,sluAueFxmHgKqYyIr8wHd9t0zOdLH6ga,175
12426,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,ab136PQ4MktnFXoz53f07SMGLfdTQ4LO,JrcTGYIwWXsYk25FifMAu2AwcbOsJHqD,177
12427,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,zoMCPyYhAfGWkHGBJFERTWZdMBzykaRB,ZrlnjubIPxWC1HGurYARoNSB8LKPTHGy,7
12428,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,zljjOElbQxjRmo6u37rKiLwLjFRGVPNU,ZrhSPC3p7tiVc9SJsozOo6XrBWWUXgOZ,18
12429,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,gJMEfVoopnwqm2SbibIZkK6rJDrWAR4e,xGL969K65igJJu3QcvSV5f15xWaS5j0z,118
12430,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,7bxq3DRsm6gB6xUJ2f3EBv5JqvAJxNSo,G5HUeMpgfomhiO1JEEttjYypCcXIrj2s,16
12431,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,lNSp7rS23qPiBhrYkgdaF235cXfwiY3G,aMDaVj3BJgOXrW9h5HyTZMFzrBZoj2EH,174
12432,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,be2BGciqfmGYmo9sjhfujJEyJqmHKX4L,rpt5Mwq2ZEe5FMeeeXXo98nZ1BI9JXao,151
12433,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,RYY2Gc9fLz2eIt0JWqnYK4vn6PITX54g,WNkV443aGvO1saDZou0l0Vzz0xYXNMbg,35
12434,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,SLEvs8gdLplBSl0DDeN8eZbKLTwEKMj6,9uMgSXYCAz7kcrbQ0dXYdjpYR1YsmY28,2
12435,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,PHTS4r6mOEHpVZfm3SzAd9KLg785EPpx,h3qCNCPeYGT7WX1dfcyJkVXWrwkm0zcU,118
12436,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,vtEltMcVJMng80SehA5sJAz4oim2oYm9,jhspZmGwqpVPkcvMnlne37IEeklzgcH4,7
12437,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,TPPsOieQBcwqH8dqABTR3mddQ5gDzlZO,W3Mnhlv3JJonMMncNUCrGNgSdORj7ZzT,382
12438,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,ok1fkOoRlcKXBotDLHvXYpPn7nzhEdMq,U93PwxLPWBhhPHUymF841unihVoSFYWv,24
12439,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,UuVnFsB7j4jESCVUu6lfL9jUtg8NYDsa,VKiqROdPoOfyMtd6VsDNeEnKz9WhGU8H,225
12440,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,cJHROqw82SYV6XKczF98eGfmDsviSG8u,QmIeuUcR7oFv5Y6p3ErUm94CMqyxGV2y,285
12441,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,UB0nPfUwWgaRThrVeKik4SwdfP63TRHx,j9ViJFMkVIep0GP2clDP1A4Ee3T30gZu,24
12442,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,l0SYCdEweIz4TcFpHwwrzExo829zAoPA,ciblMbApjRd5DxmAzu4BMfaW0oKFputD,351
12443,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,DKHkASaue21Ube0NCtRQv5RAIPQ6lG0B,oqfeCKI4IbJDDxSOcjqKhV2iEJU0jnww,237
12444,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,s1N0dNbsWZDqWhBof20h9F9XNjqzGFwU,SBMHM7eAGC9Op1P2hlXyXrvjV9azfKnZ,26
12445,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,8WQY4ObCyjN7Z4XKmQF9RT3PCzW3CdXV,aOJBCVBbcWqU7S8B5DknGDrX94JExas2,54
12446,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,1w4ONuIFUURsCD5gBzimMyDMRnFUu8f2,6HD7zaGGM7yFSTVHhfohxGqymhQXRJ1W,143
12447,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,IA9kR5g4DtyGPPj1T8Y6EnEmUt9hThPt,QUhsR1dY8ZoGfbskV4egd34zzui7LbJ7,387
12448,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,J8NkUmSvsrLHkKNXPhFg7o0pG3K7Aywh,XOFuKQ45UzN4Gx5FY2brJpdv287FBTca,52
12449,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,a9RJXes0INg9dMbuoaIqC6NuXWqUezK6,bwo8BR1MdvMeplTLLomdEfaysokyKnJk,115
12450,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,GR59gqBTImeqmaJGiPYnnAYyJiOJ2hBO,dEZigSn6KFWuQzBdef4Wr36m0JqTYhMY,790
12451,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,pXnPfAM8ms99bW53JuZdfy5kHRn0Gw3F,P1Ot1XwiYgIrvVbTEfPMdGRo86tvKwt2,59
12452,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,Tl0cUD0uaRNrptL4xz9FM8t9vDRkb8l2,Z4bdaBffq9C09LwbEFUFyPbAqTIDsPpy,278
12453,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,QjRqlcg02MPH1ssCHCoMGSYCtFlPbtU9,NCvNXXNNmBWOPqGkWhEDfE0ydrNDi7Dx,2
12454,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,L03UojGDpuaedQsexcHQf7SyLmv2IkoY,jxKRy0ilG0m95Or6qM39cvFlkTwwSVnM,408
12455,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,VXQ2SH5NpNeOdjfSqoTUSjd17dMyQU7B,5KFBGhf1Y9y6IPMF3ofozpXgsn8bfvF9,6
12456,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,vS2dNNqBkNf3m6aU1mfbRN12S0LNF7Hu,bQt9NtggjT5KOEMIbEkTdPR2UhbClxta,152
12457,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,8YUmSU9UUoRGAqiCKUdz2O2NM9W4B1mT,yY1PXpPaCARqWTyaOvMsvRz3rWTvcdJ9,204
12458,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,gpz5P4EnF16Nr0OcO2XnJV1T57UyUmj4,gWsIXNdIQlgnsNhvpy7USsdWeLQKxp45,68
12459,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,RnzCAEokNPnCbXSHQaYh4jmgwuv3cr2T,OPCsaIRIDyFK73uBmkGzR6XcWTEEH6Fe,177
12460,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,AxWTd20roRQyD40YtrfWDQlEslMTMXDV,nAdmtYJi25UvLCsO9HzVA6hpdwEre1FK,23
12461,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,IFqWOl32JJm0W3Ap2jxVCpJeXeLJlYDp,dNe3pXU1vBrELICL3mWC7G9d0EJYDrZ4,9
12462,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,Y4fAuepxJqUi0uFWRFNx1sjvLSKO3Gu8,imbW4tnh09M4GbqhbGJlLqcDYfJgFbKa,81
12463,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,GKhQE45EAWf5eSgXrr4wwkjqhR3kK0HG,52ox5JLMxEDCv9FO93djQVUYRhH46psc,178
12464,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,i0zkZjQmNkaA9MaOL5qmrA42E822EXRd,P81vzTAK6jblK1Hpww6p2CSCNen6y6Tm,274
12465,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,JX4YgGT3KVfxdSZfyB08qYqlgwP14Voi,gosfsFJO8DO8gdJeQWBLRvuhROBjnpVO,122
12466,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,2FjwOfSQFzNDyJI4EM8ERUPsT44733NB,aOxpLT7eOAohsWsbn4JBF4nrl44ZZ0Si,378
12467,9Mq1P5hrrLw6Bh9X4W4ZjisQJDdxjz9x,RI0oJHr7vWXzPLP3ybfgZBQolmA0lbjl,0kY3xkxh6q74wXVRgZeQjYXzBsGvSxv4,266
